Make Id,Make Name,Model Id,Model Name,Trim Id,Trim Year,Trim Name,Trim Description,Trim Msrp,Trim Invoice,Trim Created,Trim Modified,Engine Id,Engine Type,Engine Fuel Type,Engine Cylinders,Engine Size,Engine Horsepower Hp,Engine Horsepower Rpm,Engine Torque Ft Lbs,Engine Torque Rpm,Engine Valves,Engine Valve Timing,Engine Cam Type,Engine Drive Type,Engine Transmission,Body Id,Body Type,Body Doors,Body Seats,Body Length,Body Width,Body Height,Body Wheel Base,Body Front Track,Body Rear Track,Body Ground Clearance,Body Cargo Capacity,Body Max Cargo Capacity,Body Curb Weight,Body Gross Weight,Body Max Payload,Body Max Towing Capacity,Mileage Id,Mileage Fuel Tank Capacity,Mileage Combined Mpg,Mileage Epa City Mpg,Mileage Epa Highway Mpg,Mileage Range City,Mileage Range Highway,Mileage Epa Combined Mpg Electric,Mileage Epa City Mpg Electric,Mileage Epa Highway Mpg Electric,Mileage Range Electric,Mileage Epa Kwh 100 Mi Electric,Mileage Epa Time To Charge Hr 240v Electric,Mileage Battery Capacity Electric
16,Mazda,287,CX-30,8190,2020,Preferred,Preferred 4dr SUV (2.5L 4cyl 6A),26200,25447,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8190,gas,regular unleaded,I4,2.5,186,6000,186,4000,16,Variable,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,8190,SUV,5,5,173,70.7,61.7,104.5,,,6.9,20.2,,3232,,,,8190,13.5,28,25,33,3375,4455,,,,,,,
16,Mazda,287,CX-30,8193,2020,Premium,Premium 4dr SUV AWD (2.5L 4cyl 6A),29600,28747,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8193,gas,regular unleaded,I4,2.5,186,6000,186,4000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8193,SUV,5,5,173,70.7,61.7,104.5,,,6.9,20.2,,3408,,,,8193,12.7,27,25,32,3175,4064,,,,,,,
16,Mazda,287,CX-30,8192,2020,Premium,Premium 4dr SUV (2.5L 4cyl 6A),28200,27388,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8192,gas,regular unleaded,I4,2.5,186,6000,186,4000,16,Variable,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,8192,SUV,5,5,173,70.7,61.7,104.5,,,6.9,20.2,,3252,,,,8192,13.5,28,25,33,3375,4455,,,,,,,
16,Mazda,287,CX-30,8189,2020,Select,Select 4dr SUV AWD (2.5L 4cyl 6A),25300,24574,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8189,gas,regular unleaded,I4,2.5,186,6000,186,4000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8189,SUV,5,5,173,70.7,61.7,104.5,,,6.9,20.2,,3388,,,,8189,12.7,26,24,31,3048,3937,,,,,,,
16,Mazda,287,CX-30,8188,2020,Select,Select 4dr SUV (2.5L 4cyl 6A),23900,23216,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8188,gas,regular unleaded,I4,2.5,186,6000,186,4000,16,Variable,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,8188,SUV,5,5,173,70.7,61.7,104.5,,,6.9,20.2,,3232,,,,8188,13.5,28,25,33,3375,4455,,,,,,,
16,Mazda,288,CX-5,8199,2020,Grand Touring,Grand Touring 4dr SUV AWD (2.5L 4cyl 6A),31710,30477,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8199,gas,regular unleaded,I4,2.5,187,6000,186,4000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8199,SUV,5,5,179.1,72.5,66.1,106.2,,,7.5,30.9,59.6,3679,4724,1045,2000,8199,15.3,26,24,30,3672,4590,,,,,,,
16,Mazda,288,CX-5,8198,2020,Grand Touring,Grand Touring 4dr SUV (2.5L 4cyl 6A),30310,29133,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8198,gas,regular unleaded,I4,2.5,187,6000,186,4000,16,Variable,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,8198,SUV,5,5,179.1,72.5,66.2,106.2,,,7.5,30.9,59.6,3541,4575,1034,2000,8198,14.8,28,25,31,3700,4588,,,,,,,
16,Mazda,288,CX-5,8200,2020,Grand Touring Reserve,Grand Touring Reserve 4dr SUV AWD (2.5L 4cyl Turbo 6A),35135,33767,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8200,gas,premium unleaded (required),I4,2.5,227,5000,310,2000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8200,SUV,5,5,179.1,72.5,66.1,106.2,,,7.5,30.9,59.6,3825,4806,981,2000,8200,15.3,24,22,27,3366,4131,,,,,,,
16,Mazda,288,CX-5,8201,2020,Signature,Signature 4dr SUV AWD (2.5L 4cyl Turbo 6A),37155,35708,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8201,gas,premium unleaded (required),I4,2.5,227,5000,310,2000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8201,SUV,5,5,179.1,72.5,66.1,106.2,,,7.5,30.9,59.6,3825,4806,981,2000,8201,15.3,24,22,27,3366,4131,,,,,,,
16,Mazda,288,CX-5,8195,2020,Sport,Sport 4dr SUV AWD (2.5L 4cyl 6A),26590,26092,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8195,gas,regular unleaded,I4,2.5,187,6000,186,4000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8195,SUV,5,5,179.1,72.5,66.1,106.2,,,7.5,30.9,59.6,3679,4724,1045,2000,8195,15.3,26,24,30,3672,4590,,,,,,,
16,Mazda,288,CX-5,8194,2020,Sport,Sport 4dr SUV (2.5L 4cyl 6A),25190,24719,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8194,gas,regular unleaded,I4,2.5,187,6000,186,4000,16,Variable,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,8194,SUV,5,5,179.1,72.5,66.2,106.2,,,7.5,30.9,59.6,3541,4575,1034,2000,8194,14.8,28,25,31,3700,4588,,,,,,,
16,Mazda,288,CX-5,8197,2020,Touring,Touring 4dr SUV AWD (2.5L 4cyl 6A),28230,27416,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8197,gas,regular unleaded,I4,2.5,187,6000,186,4000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8197,SUV,5,5,179.1,72.5,66.1,106.2,,,7.5,30.9,59.6,3679,4724,1045,2000,8197,15.3,26,24,30,3672,4590,,,,,,,
16,Mazda,288,CX-5,8196,2020,Touring,Touring 4dr SUV (2.5L 4cyl 6A),26830,26057,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8196,gas,regular unleaded,I4,2.5,187,6000,186,4000,16,Variable,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,8196,SUV,5,5,179.1,72.5,66.2,106.2,,,7.5,30.9,59.6,3541,4575,1034,2000,8196,14.8,28,25,31,3700,4588,,,,,,,
16,Mazda,289,CX-9,8206,2020,Grand Touring,Grand Touring 4dr SUV (2.5L 4cyl Turbo 6A),41550,39306,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8206,gas,premium unleaded (recommended),I4,2.5,227,5000,310,2000,16,Variable,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,8206,SUV,5,7,199.4,77.5,69,115.3,,,8.8,14.4,71.2,4225,5670,1445,3500,8206,19,24,22,28,4180,5320,,,,,,,
16,Mazda,289,CX-9,8207,2020,Grand Touring,Grand Touring 4dr SUV AWD (2.5L 4cyl Turbo 6A),43450,41104,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8207,gas,premium unleaded (recommended),I4,2.5,227,5000,310,2000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8207,SUV,5,7,199.4,77.5,69,115.3,,,8.8,14.4,71.2,4388,5822,1434,3500,8207,19.5,23,20,26,3900,5070,,,,,,,
16,Mazda,289,CX-9,8208,2020,Signature,Signature 4dr SUV AWD (2.5L 4cyl Turbo 6A),46215,43716,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8208,gas,premium unleaded (recommended),I4,2.5,227,5000,310,2000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8208,SUV,5,6,199.4,77.5,69,115.3,,,8.8,14.4,71.2,4388,5822,1434,3500,8208,19.5,23,20,26,3900,5070,,,,,,,
16,Mazda,289,CX-9,8203,2020,Sport,Sport 4dr SUV AWD (2.5L 4cyl Turbo 6A),35790,33859,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8203,gas,premium unleaded (recommended),I4,2.5,227,5000,310,2000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8203,SUV,5,7,199.4,77.5,69,115.3,,,8.8,14.4,71.2,4388,5822,1434,3500,8203,19.5,23,20,26,3900,5070,,,,,,,
16,Mazda,289,CX-9,8202,2020,Sport,Sport 4dr SUV (2.5L 4cyl Turbo 6A),33890,32064,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8202,gas,premium unleaded (recommended),I4,2.5,227,5000,310,2000,16,Variable,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,8202,SUV,5,7,199.4,77.5,69,115.3,,,8.8,14.4,71.2,4225,5670,1445,3500,8202,19,24,22,28,4180,5320,,,,,,,
16,Mazda,289,CX-9,8205,2020,Touring,Touring 4dr SUV AWD (2.5L 4cyl Turbo 6A),37610,35580,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8205,gas,premium unleaded (recommended),I4,2.5,227,5000,310,2000,16,Variable,Double overhead cam (DOHC),all wheel drive,6-speed shiftable automatic,8205,SUV,5,7,199.4,77.5,69,115.3,,,8.8,14.4,71.2,4388,5822,1434,3500,8205,19.5,23,20,26,3900,5070,,,,,,,
16,Mazda,289,CX-9,8204,2020,Touring,Touring 4dr SUV (2.5L 4cyl Turbo 6A),35710,33784,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8204,gas,premium unleaded (recommended),I4,2.5,227,5000,310,2000,16,Variable,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,8204,SUV,5,7,199.4,77.5,69,115.3,,,8.8,14.4,71.2,4225,5670,1445,3500,8204,19,24,22,28,4180,5320,,,,,,,
16,Mazda,291,MX-5 Miata,8212,2020,Club,Club 2dr Convertible (2.0L 4cyl 6A),30890,29196,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8212,gas,premium unleaded (recommended),I4,2,181,7000,151,4000,16,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,8212,Convertible,2,2,154.1,68.3,48.8,90.9,,,5.3,4.6,4.6,2403,2789,386,,8212,11.9,30,26,35,3094,4165,,,,,,,
16,Mazda,291,MX-5 Miata,8211,2020,Club,Club 2dr Convertible (2.0L 4cyl 6M),30290,28628,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8211,gas,premium unleaded (recommended),I4,2,181,7000,151,4000,16,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed manual,8211,Convertible,2,2,154.1,68.3,48.8,90.9,,,5.3,4.6,4.6,2341,2745,404,,8211,11.9,29,26,34,3094,4046,,,,,,,
16,Mazda,291,MX-5 Miata,8213,2020,Grand Touring,Grand Touring 2dr Convertible (2.0L 4cyl 6M),31670,29933,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8213,gas,premium unleaded (recommended),I4,2,181,7000,151,4000,16,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed manual,8213,Convertible,2,2,154.1,68.3,48.8,90.9,,,5.3,4.6,4.6,2341,2745,404,,8213,11.9,29,26,34,3094,4046,,,,,,,
16,Mazda,291,MX-5 Miata,8214,2020,Grand Touring,Grand Touring 2dr Convertible (2.0L 4cyl 6A),32195,30428,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8214,gas,premium unleaded (recommended),I4,2,181,7000,151,4000,16,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,8214,Convertible,2,2,154.1,68.3,48.8,90.9,,,5.3,4.6,4.6,2403,2789,386,,8214,11.9,30,26,35,3094,4165,,,,,,,
16,Mazda,291,MX-5 Miata,8210,2020,Sport,Sport 2dr Convertible (2.0L 4cyl 6A),27930,26400,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8210,gas,premium unleaded (recommended),I4,2,181,7000,151,4000,16,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,8210,Convertible,2,2,154.1,68.3,48.6,90.9,,,4.9,4.6,4.6,2403,2789,386,,8210,11.9,30,26,35,3094,4165,,,,,,,
16,Mazda,291,MX-5 Miata,8209,2020,Sport,Sport 2dr Convertible (2.0L 4cyl 6M),26580,25125,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8209,gas,premium unleaded (recommended),I4,2,181,7000,151,4000,16,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed manual,8209,Convertible,2,2,154.1,68.3,48.6,90.9,,,4.9,4.6,4.6,2341,2745,404,,8209,11.9,29,26,34,3094,4046,,,,,,,
16,Mazda,292,MX-5 Miata RF,8215,2020,Club,Club 2dr Convertible (2.0L 4cyl 6M),33045,31229,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8215,gas,premium unleaded (recommended),I4,2,181,7000,151,4000,16,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed manual,8215,Convertible,2,2,154.1,68.3,49,90.9,,,5.3,4.5,4.5,2452,2862,410,,8215,11.9,29,26,34,3094,4046,,,,,,,
16,Mazda,292,MX-5 Miata RF,8216,2020,Club,Club 2dr Convertible (2.0L 4cyl 6A),33645,31797,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8216,gas,premium unleaded (recommended),I4,2,181,7000,151,4000,16,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,8216,Convertible,2,2,154.1,68.3,49,90.9,,,5.3,4.5,4.5,2496,2892,396,,8216,11.9,30,26,35,3094,4165,,,,,,,
16,Mazda,292,MX-5 Miata RF,8218,2020,Grand Touring,Grand Touring 2dr Convertible (2.0L 4cyl 6A),34750,32843,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8218,gas,premium unleaded (recommended),I4,2,181,7000,151,4000,16,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,8218,Convertible,2,2,154.1,68.3,49,90.9,,,5.3,4.5,4.5,2496,2892,396,,8218,11.9,30,26,35,3094,4165,,,,,,,
16,Mazda,292,MX-5 Miata RF,8217,2020,Grand Touring,Grand Touring 2dr Convertible (2.0L 4cyl 6M),34425,32534,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8217,gas,premium unleaded (recommended),I4,2,181,7000,151,4000,16,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed manual,8217,Convertible,2,2,154.1,68.3,49,90.9,,,5.3,4.5,4.5,2452,2862,410,,8217,11.9,29,26,34,3094,4046,,,,,,,
36,McLaren,450,570S,8219,2020,Base,2dr Coupe (3.8L 8cyl Turbo 7AM),192500,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8219,gas,premium unleaded (required),V8,3.8,562,7500,443,5000,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8219,Coupe,2,2,178.3,,47.3,,,,,,,2895,,,,8219,,18,15,22,0,0,,,,,,,
36,McLaren,451,570S Spider,8220,2020,Base,2dr Convertible (3.8L 8cyl Turbo 7AM),208800,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8220,gas,premium unleaded (required),V8,3.8,562,7500,443,5000,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8220,Convertible,2,2,178.3,76,47.3,105,,,3.7,,7.1,3314,,,,8220,,18,15,22,0,0,,,,,,,
36,McLaren,452,600LT Spider,8221,2020,Base,2dr Convertible (3.8L 8cyl Turbo 7AM),256500,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8221,gas,premium unleaded (required),V8,3.8,592,7500,457,5500,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8221,Convertible,2,2,181.3,76,47.1,105.1,,,,5.3,,2859,,,,8221,19,18,15,22,2850,4180,,,,,,,
36,McLaren,293,720S,8222,2020,Base,2dr Coupe (4.0L 8cyl Turbo 7AM),299000,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8222,gas,premium unleaded (required),V8,4,710,7500,568,5500,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8222,Coupe,2,2,178.9,,47.1,105.1,,,4.2,12.7,12.7,3139,,,,8222,19,18,15,22,2850,4180,,,,,,,
36,McLaren,294,720S Spider,8223,2020,Base,2dr Convertible (4.0L 8cyl Turbo 7AM),315000,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8223,gas,premium unleaded (required),V8,4,710,7500,568,5500,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8223,Convertible,2,2,178.9,76,47,105,,,4.2,7.3,7.3,3247,,,,8223,19,18,15,22,2850,4180,,,,,,,
36,McLaren,297,GT,8224,2020,Base,2dr Coupe (4.0L 8cyl Turbo 7AM),215500,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8224,gas,premium unleaded (required),V8,4,612,7500,465,5500,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8224,Coupe,2,2,184.4,,47.8,105.3,,,4.3,5.3,,3384,,,,8224,19,18,15,22,2850,4180,,,,,,,
37,Mercedes-Benz,298,A-Class,8225,2020,A 220,A 220 4dr Sedan (2.0L 4cyl Turbo 7AM),32800,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8225,gas,premium unleaded (required),I4,2,188,5800,221,1250,16,Variable,Double overhead cam (DOHC),front wheel drive,7-speed automated manual,8225,Sedan,4,5,179.1,70.7,56.9,107.4,,,4.3,8.6,,3285,,,,8225,13.5,28,24,35,3240,4725,,,,,,,
37,Mercedes-Benz,298,A-Class,8226,2020,A 220 4MATIC,A 220 4MATIC 4dr Sedan AWD (2.0L 4cyl Turbo 7AM),34800,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8226,gas,premium unleaded (required),I4,2,188,5800,221,1250,16,Variable,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,8226,Sedan,4,5,179.1,70.7,56.9,107.4,,,4.3,8.6,,3417,,,,8226,13.5,28,24,34,3240,4590,,,,,,,
37,Mercedes-Benz,298,A-Class,8227,2020,AMG A 35,AMG A 35 4dr Sedan AWD (2.0L 4cyl Turbo 7AM),44950,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8227,gas,premium unleaded (required),I4,2,302,5800,295,3000,16,Variable,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,8227,Sedan,4,5,179.4,70.7,55.6,107.4,,,3.6,8.6,,3461,,,,8227,13.5,27,24,31,3240,4185,,,,,,,
37,Mercedes-Benz,299,AMG GT,8228,2020,53,53 4dr Sedan AWD (3.0L 6cyl Twincharger gas/electric mild hybrid 9A),99950,0,"6/29/23, 9:00 PM","6/29/23, 9:31 PM",8228,mild hybrid,premium unleaded (required),I6,3,429,6100,384,1800,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,8228,Sedan,4,4,199.2,76.6,57.3,116.2,,,,12.7,12.7,4594,,,,8228,21.1,21,19,24,4009,5064,,,,,,,
37,Mercedes-Benz,299,AMG GT,8229,2020,63,63 4dr Sedan AWD (4.0L 8cyl Turbo 9A),140250,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8229,gas,premium unleaded (required),V8,4,577,5500,590,2350,32,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,8229,Sedan,4,4,199.2,76.6,56.8,116.2,,,,12.7,12.7,,,,,8229,21.1,17,15,20,3165,4220,,,,,,,
37,Mercedes-Benz,299,AMG GT,8230,2020,63 S,63 S 4dr Sedan AWD (4.0L 8cyl Turbo 9A),161200,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8230,gas,premium unleaded (required),V8,4,630,5500,664,2500,32,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,8230,Sedan,4,4,199.2,76.6,57,116.2,,,,12.7,12.7,,,,,8230,21.1,17,15,20,3165,4220,,,,,,,
37,Mercedes-Benz,299,AMG GT,8234,2020,Base,2dr Convertible (4.0L 8cyl Turbo 7AM),127900,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8234,gas,premium unleaded (required),V8,4,469,6000,465,1900,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8234,Convertible,2,2,179.4,76.3,49.6,103.5,,,,5.8,5.8,,,,,8234,19.8,18,16,22,3168,4356,,,,,,,
37,Mercedes-Benz,299,AMG GT,8231,2020,Base,2dr Coupe (4.0L 8cyl Turbo 7AM),115900,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8231,gas,premium unleaded (required),V8,4,469,6000,465,1900,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8231,Coupe,2,2,179.4,76.3,50.7,103.5,,,3.8,10.1,10.1,,,,,8231,19.8,18,16,22,3168,4356,,,,,,,
37,Mercedes-Benz,299,AMG GT,8232,2020,C,C 2dr Coupe (4.0L 8cyl Turbo 7AM),150900,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8232,gas,premium unleaded (required),V8,4,550,5750,502,2100,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8232,Coupe,2,2,179.7,78.6,50.7,103.5,,,3.8,10.1,10.1,,,,,8232,19.8,17,15,21,2970,4158,,,,,,,
37,Mercedes-Benz,299,AMG GT,8235,2020,C,C 2dr Convertible (4.0L 8cyl Turbo 7AM),162400,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8235,gas,premium unleaded (required),V8,4,550,5750,502,2100,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8235,Convertible,2,2,179.7,79,49.6,103.5,,,,5.8,5.8,,,,,8235,19.8,17,15,20,2970,3960,,,,,,,
37,Mercedes-Benz,299,AMG GT,8236,2020,R,R 2dr Convertible (4.0L 8cyl Turbo 7AM),189750,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8236,gas,premium unleaded (required),V8,4,577,6250,516,2100,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8236,Convertible,2,2,179.7,79,49.4,103.5,,,,5.8,5.8,3746,,,,8236,19.8,17,15,20,2970,3960,,,,,,,
37,Mercedes-Benz,299,AMG GT,8233,2020,R,R 2dr Coupe (4.0L 8cyl Turbo 7AM),162900,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8233,gas,premium unleaded (required),V8,4,577,6250,516,2100,32,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed automated manual,8233,Coupe,2,2,179.7,78.6,50.6,103.5,,,3.7,10.1,10.1,,,,,8233,19.8,17,15,20,2970,3960,,,,,,,
37,Mercedes-Benz,300,C-Class,8245,2020,AMG C 43,AMG C 43 2dr Convertible AWD (3.0L 6cyl Turbo 9A),64750,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8245,gas,premium unleaded (required),V6,3,385,6100,384,2500,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,8245,Convertible,2,4,184.8,71.3,55.3,111.8,,,3.6,8.8,,4231,,,,8245,17.4,21,18,25,3132,4350,,,,,,,
37,Mercedes-Benz,300,C-Class,8244,2020,AMG C 43,AMG C 43 2dr Coupe AWD (3.0L 6cyl Turbo 9A),58500,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8244,gas,premium unleaded (required),V6,3,385,6100,384,2500,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,8244,Coupe,2,4,184.8,71.3,55.3,111.8,,,3.5,10.5,,3979,,,,8244,17.4,22,19,27,3306,4698,,,,,,,
37,Mercedes-Benz,300,C-Class,8243,2020,AMG C 43,AMG C 43 4dr Sedan AWD (3.0L 6cyl Turbo 9A),55950,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8243,gas,premium unleaded (required),V6,3,385,6100,384,2500,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,8243,Sedan,4,5,185,71.3,56.3,111.8,,,3.5,12.6,,3825,,,,8243,17.4,22,19,27,3306,4698,,,,,,,
37,Mercedes-Benz,300,C-Class,8248,2020,AMG C 63,AMG C 63 2dr Convertible (4.0L 8cyl Turbo 9A),77300,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8248,gas,premium unleaded (required),V8,4,469,5500,479,1750,32,Variable,Double overhead cam (DOHC),rear wheel drive,9-speed shiftable automatic,8248,Convertible,2,4,187.1,73.9,55.3,111.8,,,4,8.8,,4255,,,,8248,17.4,20,17,24,2958,4176,,,,,,,
37,Mercedes-Benz,300,C-Class,8246,2020,AMG C 63,AMG C 63 4dr Sedan (4.0L 8cyl Turbo 9A),68100,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8246,gas,premium unleaded (required),V8,4,469,5500,479,1750,32,Variable,Double overhead cam (DOHC),rear wheel drive,9-speed shiftable automatic,8246,Sedan,4,5,187.2,72.4,56.1,111.8,,,3.6,12.6,,3874,,,,8246,17.4,21,18,27,3132,4698,,,,,,,
37,Mercedes-Benz,300,C-Class,8247,2020,AMG C 63,AMG C 63 2dr Coupe (4.0L 8cyl Turbo 9A),69900,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8247,gas,premium unleaded (required),V8,4,469,5500,479,1750,32,Variable,Double overhead cam (DOHC),rear wheel drive,9-speed shiftable automatic,8247,Coupe,2,4,187.1,73.9,55.2,111.8,,,4,10.5,,4109,,,,8247,17.4,20,17,26,2958,4524,,,,,,,
37,Mercedes-Benz,300,C-Class,8249,2020,AMG C 63 S,AMG C 63 S 4dr Sedan (4.0L 8cyl Turbo 9A),75700,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8249,gas,premium unleaded (required),V8,4,503,5500,516,1750,32,Variable,Double overhead cam (DOHC),rear wheel drive,9-speed shiftable automatic,8249,Sedan,4,5,187.3,72.4,56.1,111.8,,,3.6,12.6,,3900,,,,8249,17.4,21,18,27,3132,4698,,,,,,,
37,Mercedes-Benz,300,C-Class,8250,2020,AMG C 63 S,AMG C 63 S 2dr Coupe (4.0L 8cyl Turbo 9A),77500,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8250,gas,premium unleaded (required),V8,4,503,5500,516,1750,32,Variable,Double overhead cam (DOHC),rear wheel drive,9-speed shiftable automatic,8250,Coupe,2,4,187.1,73.9,55.2,111.8,,,4,10.5,,4134,,,,8250,17.4,20,17,26,2958,4524,,,,,,,
37,Mercedes-Benz,300,C-Class,8251,2020,AMG C 63 S,AMG C 63 S 2dr Convertible (4.0L 8cyl Turbo 9A),84900,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8251,gas,premium unleaded (required),V8,4,503,5500,516,1750,32,Variable,Double overhead cam (DOHC),rear wheel drive,9-speed shiftable automatic,8251,Convertible,2,4,187.1,73.9,55.3,111.8,,,4,8.8,,4275,,,,8251,17.4,20,17,24,2958,4176,,,,,,,
37,Mercedes-Benz,300,C-Class,8237,2020,C 300,C 300 4dr Sedan (2.0L 4cyl Turbo 9A),41400,0,"6/29/23, 9:00 PM","6/29/23, 9:00 PM",8237,gas,premium unleaded (required),I4,2,255,5800,273,1800,16,Variable,Double overhead cam (DOHC),rear wheel drive,9-speed shiftable automatic,8237,Sedan,4,5,184.5,71.3,56.3,111.8,,,,12.6,,3472,,,,8237,17.4,28,24,35,4176,6090,,,,,,,
